gene,E14Tg2a-1,E14Tg2a-2,E14Tg2a-3,OctGip-1,OctGip-2,OctGip-3,OKO160-1,OKO160-2,OKO160-3,Z6-1,Z6-2,Z6-3
Glod4,6.638,6.6488,6.5969,6.7386,6.6553,6.6669,6.6405,6.6442,6.7505,6.6621,6.6336,6.695
Gm2897,7.2946,6.8106,6.9711,7.1166,6.8789,6.7687,6.8083,6.6633,6.7952,6.9982,6.7609,6.9787
Slc17a6,6.7205,6.6978,6.5649,6.5524,6.6485,6.5169,6.5605,6.6401,6.5597,6.5805,6.5217,6.5455
Chtf8,6.6653,6.6895,6.6199,6.6301,6.5908,6.7042,6.5517,6.6182,6.6297,6.6025,6.641,6.61
AC146604.5,6.6366,6.6363,6.6821,6.6084,6.6476,6.6967,6.6102,6.5868,6.6405,6.6078,6.5904,6.6724
Arhgef10l,6.8114,6.7309,6.6847,6.8545,6.6849,6.6752,6.8007,6.81,6.881,6.7087,6.6026,6.7669
Eif3k,11.3504,11.3327,11.3126,11.2447,11.1642,11.5402,11.2365,11.4866,11.5715,11.1787,11.4096,11.4211
Mre11a,6.9829,6.8448,7.0953,7.0127,7.0882,7.0527,7.0103,7.0172,6.9371,6.976,7.0072,6.9778
Pdcd6ip,6.9677,6.7243,6.8818,6.8682,6.8216,6.8432,6.8023,6.8928,6.7975,6.8337,6.8847,6.9174
Gata6,7.611,8.4108,7.0215,7.4165,6.9266,7.3259,7.1074,6.7934,6.9602,6.9959,6.9691,6.9072
Phf20,8.1743,8.0825,8.2284,7.7141,7.8583,8.1709,8.0565,7.9697,7.7889,8.0213,7.9573,7.9538
Mrps36,6.622,6.6195,6.6062,6.6323,6.6834,6.6306,6.6251,6.6449,6.7151,6.6222,6.6281,6.6524
Tmsb10,8.3157,8.5963,8.1017,8.0468,8.2158,8.1245,8.7453,8.9976,8.7967,8.5587,8.5816,8.3127
P2ry2,6.63,6.6723,6.6319,6.679,6.6619,6.6595,6.7836,6.634,6.6791,6.7452,6.5991,6.6916
Mfap3l,6.9509,6.852,6.8191,6.9359,6.9336,6.6565,6.5838,6.6029,6.5386,6.6741,6.8551,6.7364
E030011O05Rik,6.6177,6.5758,6.5717,6.6428,6.5221,6.552,6.6569,6.6442,6.6317,6.7768,6.6431,6.7366
Pdia2,6.6367,6.6671,6.6994,6.7245,6.8081,6.6587,6.6644,6.7066,6.6397,6.6753,6.7532,6.7122
Hexim2,6.927,7.0349,6.9502,7.0414,7.1877,7.1259,7.2008,7.1475,7.2862,7.1259,7.0909,6.9279
Prm1,6.575,6.6688,6.6107,6.6249,6.6134,6.6069,6.6245,6.5617,6.5634,6.6991,6.6222,6.6195
Serpinb9c,6.6935,6.7383,6.6697,6.7098,6.6696,6.6474,6.6876,6.481,6.6656,6.6521,6.6943,6.7794
Corin,6.7362,6.6332,6.8051,6.6886,6.631,6.7336,6.6871,6.6686,6.6749,6.6926,6.6117,6.5991
Slk,7.5626,7.4136,7.4652,7.6785,7.5322,7.3895,7.7843,7.4499,7.5322,8.086,7.6892,7.9316
AC154338.1,8.37,7.8882,8.6093,8.3903,7.7354,8.1114,7.8908,8.0814,7.8493,8.0646,8.2697,8.1812
AC127695.1,7.4173,7.2026,7.3879,7.512,7.0672,7.2362,7.1658,7.2218,7.2223,7.1188,7.4432,7.3119
4930518F22Rik,6.7003,6.7389,6.7179,6.655,6.6513,6.737,6.6648,6.6994,6.75,6.5595,6.6874,6.6406
AC146604.4,6.7318,6.6384,6.6038,6.6504,6.6344,6.6266,6.5812,6.6188,6.6032,6.6502,6.6075,6.6081
AC166360.1,7.6649,7.5487,7.717,7.8183,7.2271,7.4594,7.4299,7.5037,7.3638,7.2943,7.721,7.5927
4933427E11Rik,6.7112,6.664,6.6123,6.7062,6.6595,6.5938,6.6524,6.615,6.7289,6.6982,6.693,6.7343
AC122849.3,6.5595,6.6211,6.5687,6.5938,6.6142,6.5079,6.6897,6.6091,6.6083,6.742,6.6082,6.6142
SNORA71,9.7387,9.8813,9.9122,10.0723,10.0189,9.957,9.7981,9.7706,9.8885,10.0152,10.0321,10.0013
Fam180a,6.6127,6.6619,6.6103,6.6515,6.6163,6.6094,6.6116,6.6009,6.6221,6.5935,6.563,6.5806
Mrps17,6.7375,6.8453,6.8041,6.7951,6.7834,6.8522,6.8206,6.7543,6.9371,6.805,6.7217,6.7293
AC166163.1,7.9269,7.678,7.901,7.7329,7.6494,7.8145,7.7336,7.7804,7.7361,7.5529,7.6219,7.6548
Tusc4,8.646,8.9066,8.6562,8.6535,8.8692,8.9425,8.9981,9.1589,9.3147,8.9085,8.8991,9.0579
Has3,6.617,6.6342,6.648,6.5921,6.6386,6.7882,6.6095,6.6546,6.6185,6.5872,6.7702,6.5529
AC122849.1,6.6175,6.6076,6.6042,6.7124,6.6191,6.6127,6.624,6.5994,6.571,6.593,6.6176,6.5812
AC122849.2,6.6502,6.6092,6.5676,6.6322,6.5487,6.6072,6.6501,6.5323,6.5657,6.55,6.6073,6.547
6330416L07Rik,6.6164,6.5535,6.5313,6.562,6.5838,6.5894,6.5784,6.6258,6.6239,6.5575,6.5626,6.6223
AC122849.6,6.5905,6.6137,6.6235,6.6,6.6077,6.6374,6.6301,6.7082,6.6076,6.6086,6.6485,6.5932
AC112688.1,13.437,13.6143,13.5115,13.571,13.375,13.4528,13.5368,13.5516,13.649,13.5251,13.5516,13.5045
Commd9,7.2955,7.6559,7.4207,7.3291,7.5945,7.5467,7.3267,7.5212,7.3776,7.2187,7.6915,7.3756
AC160990.1,6.5415,6.6109,6.6688,6.6255,6.6006,6.5615,6.6278,6.6518,6.5972,6.5809,6.5833,6.6027
Foxd4,6.7322,6.5725,6.6382,6.5328,6.6298,6.637,6.619,6.6034,6.5971,6.6419,6.6255,6.6736
Mrpl9,8.6464,8.5479,8.678,8.6572,8.5472,8.5405,8.5059,8.6607,8.3568,8.7361,8.8749,8.7035
Tle4,11.6136,11.5354,11.4019,11.3144,11.5163,11.28,11.2377,11.4373,10.9315,10.9216,11.0669,10.9571
Tcfap2d,6.5576,6.5398,6.5652,6.5855,6.5038,6.5879,6.5383,6.5137,6.6665,6.5267,6.6332,6.5406
AC102689.3,6.6871,6.7071,6.5678,6.7177,6.7003,6.6333,6.6231,6.6622,6.6075,6.6484,6.6831,6.692
Clstn1,6.8001,6.6979,6.7521,6.9046,6.7854,6.7338,6.785,6.7132,6.7248,6.7737,6.7071,6.7039
Ctr9,7.6271,7.5766,7.77,7.5418,7.5927,7.6645,7.5561,7.4609,7.4745,7.7573,7.7604,7.8325
Cttnbp2,6.5783,6.5495,6.5407,6.5498,6.5417,6.6146,6.5785,6.5489,6.6486,6.5476,6.5946,6.594
Ap2b1,6.5718,6.5165,6.562,6.5852,6.6261,6.6263,6.6802,6.653,6.5599,6.5641,6.5554,6.5969
Kdm3a,9.2128,8.9633,9.1956,9.1008,9.0021,9.1643,9.0804,8.9628,8.9106,9.0844,8.873,8.7517
AC160473.3,6.6675,6.6379,6.6014,6.5811,6.5026,6.5807,6.6199,6.6177,6.5568,6.6989,6.5923,6.5193
Mrpl16,8.9771,8.9991,9.2176,8.9051,9.0603,9.228,8.6312,8.6498,8.6951,8.5968,8.8047,8.7848
Gstm6,6.5876,6.749,6.6877,6.6986,6.7682,6.6456,6.6216,6.5876,6.6219,6.6159,6.7005,6.6017
AC163348.1,6.7241,6.6565,6.6655,6.6564,6.6504,6.6946,6.7036,6.7148,6.7051,6.6551,6.7257,6.661
Tbc1d13,9.2686,9.597,9.1655,8.9586,9.4018,9.0021,9.3398,9.4291,9.1794,9.2621,9.381,9.0844
AC163348.2,6.6447,6.6459,6.6727,6.5907,6.6454,6.6141,6.6591,6.6212,6.5506,6.6459,6.7379,6.626
Plcz1,6.6281,6.6138,6.6087,6.6185,6.5687,6.5754,6.5522,6.6226,6.5828,6.6271,6.5788,6.5177
AC073939.3,6.6035,6.6279,6.675,6.6053,6.6962,6.6535,6.5919,6.7044,6.6033,6.6184,6.6358,6.7128
4930568D16Rik,6.68,6.6901,6.6336,6.6344,6.6402,6.7008,6.6524,6.7201,6.6773,6.6114,6.6831,6.6414
SCARNA20,9.4158,9.7059,9.5671,9.344,9.6666,9.7781,9.5297,9.5808,9.8103,9.6782,9.5443,9.4158
AC073939.2,6.6921,6.5422,6.5936,6.542,6.5876,6.5463,6.5726,6.6132,6.5685,6.5275,6.568,6.5574
Glt6d1,6.6714,6.7104,6.6416,6.6652,6.6167,6.6054,6.5392,6.6043,6.6201,6.5685,6.5552,6.6421
Lmx1a,6.6065,6.6587,6.6106,6.5803,6.6383,6.5647,6.8098,6.6555,6.6973,6.5873,6.6044,6.5948
Six6,6.694,6.7733,6.6332,6.6598,6.6152,6.7018,6.68,6.6618,6.6311,6.674,6.5567,6.7117
SNORD24,13.3159,13.0367,13.1163,13.4064,12.8064,13.135,13.1278,13.0151,13.1781,13.0593,13.1472,13.2641
Heca,6.7505,6.7847,6.6919,6.7474,6.7261,6.7233,6.6863,6.7264,6.7371,6.7371,6.7654,6.735
AL844844.1,11.3805,11.4866,11.2995,11.2957,11.0669,10.9389,11.3279,11.2086,11.0099,11.1134,11.0349,11.6758
snR39B,8.9728,8.4375,9.1569,9.5302,8.3092,8.7102,9.0983,8.7401,8.8146,9.2924,8.9464,9.326
AC073939.1,6.6106,6.5987,6.6325,6.6621,6.6438,6.5941,6.6675,6.55,6.6334,6.5862,6.6621,6.5556
2310057J18Rik,6.6737,6.6008,6.587,6.6422,6.6755,6.5358,6.6416,6.713,6.5898,6.5585,6.6263,6.631
AL773534.1,6.6313,6.6197,6.5488,6.6214,6.7117,6.6698,6.5865,6.635,6.6195,6.6311,6.6607,6.6169
mmu-mir-719,6.7945,6.6989,6.8441,6.8316,6.7822,6.7884,6.8192,6.6642,6.8343,6.7332,6.7887,6.6768
AC073939.4,6.6219,6.5771,6.5882,6.6575,6.6362,6.5972,6.6828,6.5562,6.5918,6.6461,6.606,6.5636
mmu-mir-503,6.8069,6.861,6.7499,6.7229,6.8294,6.7971,6.8066,6.8747,6.935,6.9648,6.8236,6.911
Brdt,6.6242,6.7279,6.6561,6.6813,6.72,6.6317,6.716,6.7264,6.706,6.7706,6.7419,6.7367
Lgals2,6.7625,7.196,6.7135,6.6484,6.7079,6.8689,6.6434,6.7968,6.6602,6.6114,6.7013,6.624
Bpi,6.5677,6.6935,6.6329,6.6413,6.6577,6.5806,6.6475,6.6638,6.5797,6.628,6.6827,6.6091
Arid4b,6.7973,6.8146,6.7546,6.6949,6.7281,6.768,6.6147,6.7369,6.8325,6.6576,6.6864,6.7436
Cox4nb,10.0102,10.2437,10.1031,10.468,10.2245,10.2299,10.2185,10.2168,10.337,10.3037,10.3668,10.2284
AC164609.2,6.5831,6.568,6.621,6.6069,6.5669,6.5912,6.5848,6.544,6.5689,6.5533,6.5494,6.545
Cd69,6.6304,6.5306,6.6311,6.5295,6.57,6.5933,6.6387,6.4762,6.5877,6.5677,6.5447,6.618
Leng8,6.6296,6.6059,6.5715,6.6939,6.6518,6.6801,6.7215,6.6536,6.6876,6.6758,6.6475,6.6774
CT030013.3,6.6582,6.6565,6.6291,6.634,6.5884,6.5842,6.7161,6.5998,6.5588,6.5684,6.5608,6.649
Zbtb11,6.5852,6.5821,6.5879,6.6177,6.5999,6.6393,6.671,6.7394,6.5598,6.676,6.5896,6.629
Cisd1,8.2136,8.3634,8.3538,8.1886,8.4775,8.2336,7.9926,8.1831,8.3276,8.1633,8.3207,8.3605
Aox1,6.6868,6.6748,6.5794,6.6233,6.6084,6.5968,6.5337,6.6119,6.5985,6.618,6.6088,6.5456
AC164609.3,6.6385,6.5545,6.5135,6.5992,6.5625,6.6044,6.6404,6.5713,6.6216,6.5713,6.6728,6.586
Kctd21,6.8059,6.8089,6.8173,6.7715,6.8574,6.9176,6.8301,6.7769,6.705,6.7047,6.7415,6.7049
Igh-VJ558,6.6447,6.6459,6.6727,6.5907,6.6454,6.6141,6.6591,6.6212,6.5506,6.6459,6.7379,6.626
BX649461.2,6.6494,6.6579,6.6539,6.5554,6.6627,6.6345,6.6993,6.6849,6.5997,6.6027,6.6662,6.5995
Clpx,8.7105,8.6696,8.6267,8.4087,8.606,8.4398,8.6809,8.5681,8.5734,8.6892,8.5783,8.7166
Cflar,6.5735,6.5798,6.5821,6.4968,6.5864,6.5368,6.566,6.5753,6.5276,6.5393,6.5363,6.5284
Igsf21,6.9745,6.7596,6.803,6.7906,6.8031,7.0079,7.1833,7.3054,7.8378,7.0236,6.9311,6.9087
AL669827.1,6.7903,6.7367,6.7116,6.7464,6.8606,6.739,6.7083,6.7525,6.7834,6.8007,6.7919,6.7552
Tubg2,6.8196,6.8732,6.848,6.9926,6.8774,6.9158,6.8141,6.841,6.8602,6.936,6.9908,6.9483
2310061J03Rik,7.1758,7.2479,7.2178,7.2813,7.4371,7.3291,7.5742,7.4971,7.5195,7.6059,7.3663,7.4778
Igh-VJ558,6.5831,6.568,6.621,6.6069,6.5669,6.5912,6.5848,6.544,6.5689,6.5533,6.5494,6.545
RP24-548P4.1,9.1146,9.0706,8.818,8.7532,8.6625,8.9316,8.3924,8.7417,8.6937,8.6925,8.6004,8.8619
2310033E01Rik,6.7203,6.747,6.6909,6.5988,6.64,6.6977,6.6443,6.6467,6.6146,6.6266,6.6099,6.6914
Chst8,6.968,6.8767,7.0846,6.997,7.0715,7.1076,7.2338,6.9729,7.0988,7.3934,6.9988,7.2892
Defb46,6.6424,6.6278,6.6247,6.5897,6.6364,6.6447,6.5927,6.7053,6.6341,6.7065,6.653,6.5732
Gimap5,6.6142,6.4839,6.6258,6.6586,6.6182,6.5653,6.6516,6.6219,6.5941,6.6505,6.6176,6.6157
Rccd1,7.8987,7.9178,8.0991,8.1593,8.4416,8.351,8.0181,8.1886,8.0744,7.4434,7.8681,7.8888
Med30,10.6136,10.5098,10.5262,10.4719,10.5621,10.4256,10.3279,10.2767,10.2545,10.2815,10.4654,10.6544
Krtap4-6,6.6863,6.6068,6.6464,6.6008,6.593,6.6472,6.6088,6.5824,6.6848,6.6277,6.5418,6.606
Trib1,6.7891,6.7244,6.7009,6.7351,6.6789,6.6665,6.6397,6.5837,6.6958,6.7089,6.7013,6.7557
1700060C20Rik,6.5598,6.5939,6.5834,6.5922,6.6524,6.5732,6.6064,6.5995,6.6939,6.6044,6.577,6.5161
Rplp2,14.5899,14.2221,14.0762,14.359,14.4282,14.2017,14.085,14.1357,13.9237,14.0666,14.0105,14.2305
Lphn3,6.6898,6.6934,6.6303,6.6491,6.6206,6.7335,6.7458,6.7775,6.721,6.6187,6.6743,6.6562
N28178,6.4863,6.5557,6.5494,6.5255,6.5698,6.6232,6.5639,6.6032,6.5974,6.6386,6.6313,6.6475
Lgals12,6.568,6.5803,6.6055,6.6157,6.6372,6.4425,6.7058,6.5687,6.6227,6.5817,6.6286,6.5955
Usp35,6.7782,6.6966,6.6173,6.7723,6.7437,6.7298,6.7784,6.6942,6.61,6.793,6.6722,6.6775
Syce1l,6.6432,6.6332,6.7384,6.6727,6.6562,6.6837,6.7371,6.6867,6.7297,6.6342,6.6626,6.659
SNORA75,6.5791,6.7176,6.636,6.6727,6.6882,6.687,6.7156,6.6692,6.7167,6.5598,6.6556,6.7263
Grina,9.487,9.5671,9.5089,9.923,9.3383,9.0017,9.5514,9.1782,9.0744,9.8341,9.3228,10.4931
Rheb,6.5999,6.52,6.5761,6.6346,6.584,6.5985,6.6791,6.6104,6.6274,6.6669,6.5377,6.613
Ror2,6.9662,6.9937,6.9922,7.0382,7.1962,7.1666,7.085,7.0628,7.2582,7.1534,7.0016,7.2311
Slc31a2,7.1705,7.0791,7.032,7.0057,6.9819,6.9783,7.0404,7.162,7.1038,7.1231,7.0846,6.9545
SNORD102,12.6853,12.5521,12.4615,12.391,12.2625,12.4561,12.478,12.33,12.4176,12.5198,12.2591,12.4524
Lepre1,7.0172,7.1178,7.0514,6.9712,7.0558,7.1902,7.1318,7.0686,7.1161,7.0912,7.1178,7.0539
Tas2r140,6.6289,6.6048,6.587,6.6355,6.6206,6.6364,6.7575,6.6162,6.6983,6.7069,6.6178,6.6168
Gsta2,6.6516,6.7193,6.6135,6.6174,6.6203,6.6409,6.6584,6.6192,6.696,6.7737,6.6867,6.5802
Ctla2a,6.6965,6.6872,6.5767,6.6596,6.5244,6.5881,6.6069,6.6325,6.5935,6.6678,6.634,6.6519
Nfe2l3,6.6356,6.7581,6.7355,6.8693,6.6974,6.8435,6.6667,6.7064,6.6419,6.7764,6.7131,6.7167
RP23-146F24.4,11.6905,11.6555,11.8572,12.0626,11.629,11.9347,11.5728,11.7221,11.8572,11.7448,11.9468,11.7941
Olfr202,6.5739,6.6048,6.5849,6.6212,6.5344,6.6143,6.6192,6.6499,6.6214,6.6284,6.6208,6.6197
AC079181.7,6.6219,6.5771,6.5882,6.6575,6.6362,6.5972,6.6828,6.5562,6.5918,6.6461,6.606,6.5636
AL845528.1,8.3851,8.5822,8.5795,8.6757,9.0205,8.9516,8.7038,8.9134,8.9096,8.9122,8.9739,8.8064
AC079181.2,6.5894,6.6421,6.555,6.5999,6.5318,6.5392,6.6178,6.6149,6.6088,6.5728,6.5549,6.5866
Aup1,9.2715,9.5406,9.4328,9.1091,9.3977,9.3135,9.4448,9.6262,9.5697,9.5739,9.599,9.743
BC016423,7.403,7.1264,7.2795,7.3243,7.2959,7.2897,7.0773,7.1295,7.2595,7.0009,7.0478,7.0095
Olfr735,6.5946,6.6015,6.448,6.4344,6.543,6.4525,6.5095,6.4506,6.534,6.4947,6.5822,6.485
Tbx19,6.5351,6.6174,6.4995,6.5406,6.6239,6.5531,6.5583,6.6356,6.6025,6.5064,6.6696,6.5638
Dbil5,6.739,6.7213,6.657,6.7627,6.766,6.7957,6.8857,6.8045,6.7784,6.8218,6.734,6.7087
Slc39a12,6.6412,6.6946,6.6584,6.6183,6.6979,6.6643,6.6439,6.6364,6.6898,6.6834,6.6999,6.6048
Neu1,8.5164,8.6315,8.4461,8.7358,8.1688,8.0552,8.4939,8.2147,8.1654,8.6132,8.3347,9.065
AL663037.3,6.614,6.539,6.6154,6.5309,6.5644,6.5668,6.5726,6.577,6.5786,6.6715,6.5963,6.6828
Atp5g1,12.3126,12.4294,12.3261,12.2152,12.5689,12.5772,12.4258,12.5566,12.6943,12.9598,13.0415,12.5689
Pax7,6.6214,6.5606,6.6268,6.5746,6.5816,6.6344,6.6031,6.6197,6.6267,6.5841,6.5651,6.5842
1700110I01Rik,6.7461,6.7237,6.7015,6.7845,6.7173,6.7743,6.7478,6.8249,6.7524,6.7593,6.757,6.6182
RP23-207B21.2,6.6175,6.584,6.5416,6.5677,6.6536,6.5697,6.5783,6.7189,6.5618,6.544,6.5107,6.5911
4930422G04Rik,6.6745,6.6241,6.6866,6.639,6.6707,6.6235,6.5789,6.5971,6.5721,6.643,6.6521,6.6328
AC108797.1,6.698,6.6139,6.5682,6.592,6.5882,6.619,6.6307,6.6067,6.6751,6.6172,6.606,6.5943
Col9a1,6.6564,6.6789,6.6009,6.5306,6.5534,6.5319,6.5904,6.5438,6.5564,6.6068,6.5819,6.5595
Ercc5,8.3614,8.0294,8.2354,8.5366,8.2624,8.1733,7.9579,7.8569,7.8857,8.1865,7.8806,8.5246
AC079181.4,6.5608,6.6747,6.6357,6.5872,6.5947,6.5778,6.5701,6.6031,6.5932,6.588,6.5988,6.5867
SNORA53,12.4067,12.1128,12.1192,11.9489,11.7699,11.8329,12.0444,12.0291,11.6949,12.0513,12.0239,12.1584
AC158121.2,12.3466,12.391,12.412,12.3086,12.3764,12.339,12.2108,12.2569,12.4561,11.9688,12.2625,12.0262
Adra1b,6.6991,6.6444,6.6778,6.7479,6.718,6.6199,6.5783,6.6057,6.615,6.6635,6.5484,6.659
Cytsa,6.6036,6.5549,6.5986,6.6202,6.5538,6.6377,6.6547,6.6152,6.6301,6.6069,6.5774,6.6209
Dmrta1,6.5797,6.6199,6.6335,6.6477,6.5943,6.5777,6.6375,6.6982,6.73,6.6899,6.6968,6.566
St8sia3,6.6255,6.6402,6.6532,6.6934,6.832,6.6697,6.5968,6.6305,6.586,6.654,6.6055,6.648
Fam86,7.5696,7.6972,7.7387,7.5354,7.5022,7.5873,7.6839,7.744,7.9827,7.6021,7.7214,7.6815
SNORD113,7.6097,7.1987,6.9964,7.3965,7.1629,6.986,6.5923,6.564,6.6726,6.6641,6.6359,6.5896
Serpinb1b,6.4457,6.5576,6.5329,6.6083,6.5622,6.6416,6.5711,6.5606,6.5549,6.6354,6.5905,6.5807
Wbp2,12.391,12.3435,12.5983,12.5715,12.2569,12.132,12.3176,12.0744,11.8621,12.4743,12.3687,12.6282
Sh3rf2,6.714,6.7366,6.6687,6.6779,6.6584,6.6412,6.7193,6.767,6.6,6.7192,6.7366,6.6578
Taf1c,8.8774,9.2489,9.3081,9.1508,9.2878,9.4511,9.8341,9.7656,9.9036,9.8622,9.7422,9.648
U6,7.2006,7.253,7.3777,6.984,7.2357,7.4615,7.3899,7.4941,7.7689,6.9499,7.3098,7.0859
SNORD49,8.8068,8.9365,8.9148,9.0844,8.6642,8.6455,8.6535,8.889,8.8924,8.4686,8.5897,8.98
Olfr1505,6.5943,6.5866,6.6847,6.6092,6.5527,6.65,6.5649,6.6321,6.7026,6.6183,6.6187,6.6336
Golga7,6.5914,6.7163,6.6229,6.6889,6.6345,6.7393,6.6701,6.7479,6.6752,6.6693,6.6708,6.6651
Olfr1504,6.6175,6.5584,6.726,6.579,6.6033,6.6374,6.5355,6.5298,6.6302,6.6074,6.5934,6.5545
Ece2,6.663,6.5732,6.5992,6.6176,6.5374,6.5581,6.5517,6.5603,6.6072,6.6311,6.56,6.6273
Adcy2,6.8539,6.8499,6.83,6.9349,6.8009,7.2221,7.1514,6.9021,6.6975,7.2124,6.8847,7.0849
Dmap1,8.4516,8.8175,8.9169,8.5171,8.9505,8.9717,8.7926,8.81,8.8692,8.9129,9.073,8.7917
AC073561.1,6.6138,6.5291,6.5572,6.6304,6.5834,6.5759,6.6053,6.6077,6.6034,6.6346,6.6326,6.6555
Taf6,6.8832,6.8144,6.8693,6.865,6.894,7.0895,6.911,6.9115,7.0261,6.9313,6.947,6.9517
Col11a1,6.7407,6.7591,6.7686,6.8627,6.8105,6.7217,6.7738,6.7312,6.9176,6.858,6.8689,6.7485
AC073561.10,6.6912,6.6735,6.7064,6.7234,6.6274,6.6391,6.7513,6.5891,6.7197,6.6764,6.6763,6.7306
AC103620.1,6.5022,6.6102,6.5959,6.5707,6.6199,6.5832,6.544,6.531,6.5486,6.6112,6.5588,6.5679
Cldn23,6.6507,6.5944,6.6007,6.6103,6.666,6.6108,6.6315,6.6063,6.6074,6.6398,6.5826,6.609
Hist1h2bk,7.2157,7.1529,7.3857,7.7381,7.5448,7.8196,8.0093,7.7412,8.0294,7.8434,7.7218,7.9289
Tas1r2,6.6364,6.5967,6.6406,6.6845,6.5989,6.6184,6.59,6.5537,6.592,6.588,6.6086,6.5851
Zfp180,8.9051,8.7258,8.5905,8.6442,8.5859,8.4516,8.6491,8.5174,8.4771,8.6594,8.5874,8.4516
Ankrd49,8.8944,8.8211,8.9357,8.987,8.9671,8.9862,9.1718,9.0613,9.1425,9.2604,9.0799,9.0171
D630003M21Rik,6.6412,6.6296,6.6911,6.7079,6.6506,6.5908,6.5451,6.5893,6.6132,6.7601,6.5867,6.7411
AC073561.4,6.7231,6.7052,6.6411,6.7645,6.6779,6.6583,6.8004,6.7143,6.7025,6.6715,6.6952,6.7768
AC107763.2,8.1139,8.4711,8.1669,7.7376,8.0857,8.26,7.8129,8.2411,8.2898,8.0048,7.9463,8.2478
Mgat3,6.7362,6.8686,6.8134,6.7138,6.8006,6.8176,6.8882,6.9327,7.1405,6.841,6.8591,6.7124
Aldh8a1,6.5702,6.6314,6.6022,6.5918,6.5855,6.6286,6.5688,6.6736,6.6614,6.595,6.6495,6.5763
Ccne2,7.0815,7.0822,7.1074,7.0582,6.9571,6.9285,6.9393,7.0222,6.9624,6.929,7.0321,6.9233
AC073590.7,6.5961,6.5554,6.6576,6.6486,6.6036,6.4919,6.5969,6.6705,6.6289,6.6095,6.6613,6.66
AC073590.8,6.5911,6.6898,6.6424,6.6188,6.6916,6.679,6.6907,6.7105,6.6302,6.6329,6.6488,6.6861
Gbe1,6.6886,6.6321,6.6581,6.7617,6.6878,6.5835,6.6902,6.6416,6.58,6.6631,6.6238,6.6695
AC073590.6,6.6429,6.5842,6.6368,6.633,6.573,6.706,6.6659,6.7336,6.6034,6.7345,6.5877,6.6325
Grxcr2,6.5747,6.6031,6.5998,6.6592,6.6955,6.5914,6.5812,6.6354,6.6387,6.5554,6.5831,6.5927
Jrk,6.7923,6.7335,6.7021,6.645,6.7436,6.7135,6.6568,6.7389,6.7352,6.6229,6.6515,6.6031
Lrrc16a,6.7426,6.6786,6.6049,6.724,6.6667,6.63,6.8733,6.7006,6.73,6.7354,6.7271,6.7248
Apba2,6.7186,6.6384,6.667,6.6104,6.7451,6.5928,6.6543,6.5343,6.6714,6.6338,6.6139,6.625
Cntnap5a,6.5622,6.6686,6.5819,6.5422,6.5293,6.5851,6.5679,6.6066,6.6074,6.6533,6.5048,6.5791
Mrps23,9.4974,9.4353,9.8004,9.5735,9.5691,9.7179,9.6455,9.7214,9.906,9.8302,9.9824,9.8778
Mib1,7.0657,6.9919,7.0897,7.1506,7.1713,7.1215,7.3058,7.2526,7.2875,7.1875,7.106,7.0096
AL928931.4,6.6079,6.6534,6.691,6.675,6.5823,6.598,6.6693,6.6293,6.7294,6.7747,6.6641,6.674
AC123930.2,11.2404,11.0764,11.061,11.121,11.1578,11.2498,11.2616,11.3049,11.6886,11.2716,11.4431,11.2176
Sema3f,6.9081,6.8511,6.9515,6.86,6.9291,7.0089,6.9142,7.0489,7.1853,7.0401,7.0995,6.9755
Rasgrf2,6.6632,6.6392,6.594,6.5985,6.671,6.558,6.6393,6.634,6.5801,6.5578,6.6712,6.5806
Pglyrp2,6.6246,6.62,6.5884,6.6702,6.6332,6.6372,6.6431,6.683,6.5938,6.6891,6.6717,6.6751
Naa50,6.8303,6.7431,6.7577,6.7362,6.7271,6.7607,6.7432,6.7126,6.7677,6.6861,6.7346,6.7164
Olfr1095,6.5986,6.6074,6.5363,6.6531,6.587,6.5591,6.5692,6.7192,6.4782,6.5922,6.638,6.5968
AC169501.1,6.6157,6.6288,6.6287,6.6245,6.605,6.6253,6.6259,6.5719,6.5495,6.6388,6.6221,6.6164
Slc9a10,6.5861,6.5358,6.6391,6.6011,6.6483,6.5145,6.5158,6.5198,6.5537,6.5748,6.5791,6.5345
Cachd1,7.1461,7.2286,7.0747,7.2662,7.0036,6.9577,6.6897,6.7811,6.6351,6.6907,6.7298,6.9901
Fhad1,6.619,6.609,6.6386,6.603,6.579,6.6022,6.5552,6.5856,6.5707,6.6034,6.6169,6.6499
Nfil3,7.4069,7.1394,7.4592,7.4826,7.2931,7.3413,7.2002,7.2159,7.1938,7.4245,7.2755,7.3246
Ttc1,6.6189,6.645,6.6355,6.5641,6.5966,6.5591,6.5849,6.5939,6.5004,6.5725,6.6406,6.6143
Hdgf,13.2909,13.437,13.4064,13.5163,13.4426,13.352,13.2641,13.4124,13.2546,13.2975,13.4627,13.3319
AC073563.5,6.9209,6.8921,6.8209,6.8294,6.891,6.8562,6.7974,6.9137,7.0513,6.9598,6.8613,6.737
AI314976,6.7058,6.7189,6.8024,6.6528,6.7045,6.7477,6.6952,6.9312,6.7002,6.8058,6.724,6.7137
Kremen1,6.8523,6.7413,6.7378,6.7022,6.8419,6.8185,6.8574,6.8138,6.8547,6.8352,6.7668,6.8546
AC073563.8,6.5625,6.6156,6.5922,6.5988,6.5745,6.5789,6.5456,6.5889,6.6393,6.6474,6.5989,6.6107
